"comment_id","comment_text","likes","replies","username","username_md5","user_channel","date","url","video_id","replies_value","load_replies","replies_without_names","num_of_comments","sort_by","user_id","timestamp","input"
"UgwMmSIv0UN2wSvVi9F4AaABAg","0:07 #1 - Not Cleaning

0:32 #2 - Laptop Placement

0:55 #3 - Gaming on Battery

1:30 #4 - Not Opening With Care

2:00 #5 - Not Updating

3:00 #6 - Not Using Dual Channel Memory

3:41 #7 - Gaming With Optimus

4:39 #8 - Buying New Too Often

5:48 #8.5 Hunky Screw OBLITERATES Tiny Hole! (ZAMN!) 😱

6:08 #9 - Performance Tuning

6:45 #10 - Bonus Mistake",21,1,"@potatosmasher1072","b326ce64dc3d76531db2b089af802fef","https://www.youtube.com/@potatosmasher1072","3 years ago (edited)","https://www.youtube.com/watch?v=lE-VKc2R9L4","lE-VKc2R9L4",,,,,,"UCTX7NPNDc9_zLDDf4rEOolA","2025-02-24T06:13:41.929Z","{""url"":""https://www.youtube.com/watch?v=lE-VKc2R9L4"",""num_of_comments"":100,""sort_by"":""Top comments""}"
"Ugz1GBTS0VgSvXAZNlV4AaABAg","These are quite useful thank you!",2,0,"@kingslushie1018","9601026113cf93c37530eda1346d05dd","https://www.youtube.com/@kingslushie1018","1 year ago","https://www.youtube.com/watch?v=lE-VKc2R9L4","lE-VKc2R9L4",,,,,,"UCqI4h5hB8jzquyw_3jjGQjg","2025-02-24T06:13:41.929Z","{""url"":""https://www.youtube.com/watch?v=lE-VKc2R9L4"",""num_of_comments"":100,""sort_by"":""Top comments""}"
"UgzOSgILrXOUytUYMrx4AaABAg","#10 - Expecting desktop level GPU performance despite having the same model naming. 
#11 - Never budget enough to buy a good headphone to avoid the annoying loud fan noise from a gaming laptop.",22,0,"@fleurdewin7958","b7e129e8e3534387163998c0313433be","https://www.youtube.com/@fleurdewin7958","3 years ago","https://www.youtube.com/watch?v=lE-VKc2R9L4","lE-VKc2R9L4",,,,,,"UCx0J2i3r-1x1jTBg0wf3DDA","2025-02-24T06:13:41.929Z","{""url"":""https://www.youtube.com/watch?v=lE-VKc2R9L4"",""num_of_comments"":100,""sort_by"":""Top comments""}"
"UgyEpPljzoBiM5Ryqyh4AaABAg","The 10th tip is the best of the them all. I always forget to turn my laptop sideways while downloading stuff and the loading bar starts waiting for the elections. Thanks, your a life saver man :)",8,0,"@deviljinzeeshan","2f31ab41cf1c196de46b25ab42daf2ff","https://www.youtube.com/@deviljinzeeshan","2 years ago","https://www.youtube.com/watch?v=lE-VKc2R9L4","lE-VKc2R9L4",,,,,,"UCYSZhUhL-eo8Zinbw5kZ_BA","2025-02-24T06:13:41.929Z","{""url"":""https://www.youtube.com/watch?v=lE-VKc2R9L4"",""num_of_comments"":100,""sort_by"":""Top comments""}"
"UgzFb_h6yXjf0CvBmC94AaABAg","Side-note: buy an actual kit for taking your laptop apart. Get one with different screw sizes, a magnetic pad (for dropping screws on) and a wrist strap. Or buy all of these separately. Regardless, actually get proper tools to open up and upgrade your laptop before trying it.",64,0,"@Overquoted","a7b40263ece88c44e3ff4bea53005eef","https://www.youtube.com/@Overquoted","3 years ago","https://www.youtube.com/watch?v=lE-VKc2R9L4","lE-VKc2R9L4",,,,,,"UCJnIk92JgoqzKTM4Q19u-7g","2025-02-24T06:13:41.929Z","{""url"":""https://www.youtube.com/watch?v=lE-VKc2R9L4"",""num_of_comments"":100,""sort_by"":""Top comments""}"
"Ugy0I6ZAUKEVtKP-K014AaABAg","That last tip was so helpful! Thanks Jarrod my download speed is so much faster now on my laptop.",2,0,"@ArtGarfunkel1941","651e0dad5cd6723848e5431a29747821","https://www.youtube.com/@ArtGarfunkel1941","1 year ago","https://www.youtube.com/watch?v=lE-VKc2R9L4","lE-VKc2R9L4",,,,,,"UCNOgu66FnnK2Kj4k2ZW7k8A","2025-02-24T06:13:41.929Z","{""url"":""https://www.youtube.com/watch?v=lE-VKc2R9L4"",""num_of_comments"":100,""sort_by"":""Top comments""}"
"UgzM2spjBncVVyVff_d4AaABAg","This channel deserves all the credit in the world.Great work Jarrod Keep it up",29,0,"@amiamaira3636","9c57e75cff2fc7b6aac78df02bb55ed8","https://www.youtube.com/@amiamaira3636","3 years ago","https://www.youtube.com/watch?v=lE-VKc2R9L4","lE-VKc2R9L4",,,,,,"UCggzXAjnEmg1S0TPQ4eMLvA","2025-02-24T06:13:41.929Z","{""url"":""https://www.youtube.com/watch?v=lE-VKc2R9L4"",""num_of_comments"":100,""sort_by"":""Top comments""}"
"Ugwx9bjiOG2r0g6KkQx4AaABAg","Short upgrade tip
CPU: Upgrade ~ each 3 generations (like Coffee Lake -> Alder Lake)
GPU: Upgrade ~ each 2 generations (like 1060 -> 3060).
RAM: Anything ~3200+ MHz is fine 32GB total, your next step should be like +800 MHz (like 3200 -> 4000)

Its a rough estimate, since in case of GPU it could be reasonable to have 1060 -> 2070S upgrade as example because of RTX and nature of how GPU live recently.
But you can keep that in mind.",15,0,"@Dismellion","c174a917806b76c7eaab96340c52cc5d","https://www.youtube.com/@Dismellion","3 years ago (edited)","https://www.youtube.com/watch?v=lE-VKc2R9L4","lE-VKc2R9L4",,,,,,"UC4ZFhr2FhwgH52QTTqLA8xw","2025-02-24T06:13:41.929Z","{""url"":""https://www.youtube.com/watch?v=lE-VKc2R9L4"",""num_of_comments"":100,""sort_by"":""Top comments""}"
"Ugyq3mDrkhVgmzG28oJ4AaABAg","You mentioned we need to clean the laptop. But to do that wouldn't I need to remove the heat pipes ? I hear that you should NOT clean the laptop fans with compressed air. So all this is quite scary to me. I find it hard to even open the back cover and don't want to mess anything up",34,3,"@SF-li9kh","9aa52a6914f725726e09ea9634c6258f","https://www.youtube.com/@SF-li9kh","3 years ago","https://www.youtube.com/watch?v=lE-VKc2R9L4","lE-VKc2R9L4",,,,,,"UCOjIG6BBnbBtx5IUtENA16g","2025-02-24T06:13:41.929Z","{""url"":""https://www.youtube.com/watch?v=lE-VKc2R9L4"",""num_of_comments"":100,""sort_by"":""Top comments""}"
"Ugy6B0ghAcgScpajbf54AaABAg","I've had my gaming laptop for a bit over 4 years now and it is slowly starting to show it's age, but it does still run modern games really well.",12,0,"@itscriispy","cede99eb970f2f9d80c5990416e02eb2","https://www.youtube.com/@itscriispy","3 years ago","https://www.youtube.com/watch?v=lE-VKc2R9L4","lE-VKc2R9L4",,,,,,"UCqZG2DpjyoMg0hQ1gqM1kbQ","2025-02-24T06:13:41.929Z","{""url"":""https://www.youtube.com/watch?v=lE-VKc2R9L4"",""num_of_comments"":100,""sort_by"":""Top comments""}"
"UgykpN4Genfp4xwrLgt4AaABAg","I like the new editing style Jarrod, keep it up!",7,0,"@selestye1571","0b83c6099205658102e6d565d96542b8","https://www.youtube.com/@selestye1571","3 years ago","https://www.youtube.com/watch?v=lE-VKc2R9L4","lE-VKc2R9L4",,,,,,"UClDkEFG6Xw821bkidyy4g8w","2025-02-24T06:13:41.929Z","{""url"":""https://www.youtube.com/watch?v=lE-VKc2R9L4"",""num_of_comments"":100,""sort_by"":""Top comments""}"
"UgwhL0iOux_xlfcefYJ4AaABAg","Optimization and tuning is key with gaming laptops. There really is so many little things you can do to improve performance like disabling steam overlay(CPU went from 95-88 degrees), making sure all the different power settings in windows are set to performance, grab a laptop cooler for better airflow, and last but not least overclock you’re GPU because now adays GPU temps are much much lower in gaming laptops.
I no joke went from 55-65 FPS in Horizon Zero Dawn with a consistent 96 degrees on my CPU to 85-100 FPS and a max CPU temp now of like 88 degrees. Lower temps means you’re boost clocks can be maintained better from what I’ve noticed",99,6,"@braukwood925","9159c9e7b6320cec3ef0a6ae5bc4f2f2","https://www.youtube.com/@braukwood925","2 years ago","https://www.youtube.com/watch?v=lE-VKc2R9L4","lE-VKc2R9L4",,,,,,"UCqqADNKaMx3tmJTtbaujwCA","2025-02-24T06:13:41.929Z","{""url"":""https://www.youtube.com/watch?v=lE-VKc2R9L4"",""num_of_comments"":100,""sort_by"":""Top comments""}"
"UgxV9PhGTmk8_pVnuap4AaABAg","Jarrod's Tech, my new favorite channel...",2,0,"@shaunmostert1585","bbb18d05d3d2dc35192cca29020b0f51","https://www.youtube.com/@shaunmostert1585","1 year ago","https://www.youtube.com/watch?v=lE-VKc2R9L4","lE-VKc2R9L4",,,,,,"UCTjLrmJ6ogFeju87u6c9Sbg","2025-02-24T06:13:41.929Z","{""url"":""https://www.youtube.com/watch?v=lE-VKc2R9L4"",""num_of_comments"":100,""sort_by"":""Top comments""}"
"Ugz3Wx0lswvzncC8NLZ4AaABAg","Now I can consider myself as an expert laptop user as I had known about all this mistakes from my own experience. Although, my laptop is not gaming at all, I managed to reach the best possible performance out of my poor Inspiron 5770. Thanks for the video!",18,2,"@ShokolotaTV","4c1668fb921fa59b0aa21f2ee78d3178","https://www.youtube.com/@ShokolotaTV","3 years ago (edited)","https://www.youtube.com/watch?v=lE-VKc2R9L4","lE-VKc2R9L4",,,,,,"UC1eu4YK7WxwSW0jcSNfd26w","2025-02-24T06:13:41.929Z","{""url"":""https://www.youtube.com/watch?v=lE-VKc2R9L4"",""num_of_comments"":100,""sort_by"":""Top comments""}"
"UgyMZSKQ5AKnqGoh_Ep4AaABAg","I thought the 10th tip was a joke until it actually worked. That’s so useful and I’m so happy I learnt about it.",9,0,"@robo_ghost8760","7418ab486f9263f36eac58846f67bc35","https://www.youtube.com/@robo_ghost8760","3 years ago (edited)","https://www.youtube.com/watch?v=lE-VKc2R9L4","lE-VKc2R9L4",,,,,,"UC7GmKflkmoUK0HybuzCeH9A","2025-02-24T06:13:41.929Z","{""url"":""https://www.youtube.com/watch?v=lE-VKc2R9L4"",""num_of_comments"":100,""sort_by"":""Top comments""}"
"UgxE_CAxfz6o88x9UWp4AaABAg","#10 actually works because more airflow means more performance.",27,0,"@MrVladko0","3d0e59461c949a2d42790292c1b50c75","https://www.youtube.com/@MrVladko0","3 years ago","https://www.youtube.com/watch?v=lE-VKc2R9L4","lE-VKc2R9L4",,,,,,"UCnj2jrnrvwFb0gujBpdxrCg","2025-02-24T06:13:41.929Z","{""url"":""https://www.youtube.com/watch?v=lE-VKc2R9L4"",""num_of_comments"":100,""sort_by"":""Top comments""}"
"Ugy4pzHAijEhngdOAWx4AaABAg","5:51 Sigh! Opens up the comments...",7,1,"@soleroplong8664","40e87b43c2ba9d0a0016377235fa071c","https://www.youtube.com/@soleroplong8664","2 months ago","https://www.youtube.com/watch?v=lE-VKc2R9L4","lE-VKc2R9L4",,,,,,"UCJlefk12VOaum8CxTg_EVOg","2025-02-24T06:13:41.929Z","{""url"":""https://www.youtube.com/watch?v=lE-VKc2R9L4"",""num_of_comments"":100,""sort_by"":""Top comments""}"
"UgyWY8JJS9wG53ICs454AaABAg","I experienced this a lot on my laptops before and the laptop I have now. Sometimes updating your gpu drivers can affect performance. I've had issues like sudden fps drops down to 10-20fps from time to time. I didn't seem to experience any of this before updating the graphics drivers",90,2,"@rielax04","946793d3285b72d0d2db11452f918da2","https://www.youtube.com/@rielax04","2 years ago (edited)","https://www.youtube.com/watch?v=lE-VKc2R9L4","lE-VKc2R9L4",,,,,,"UCvL9Z5VUZYp2EIuSvn6p_yw","2025-02-24T06:13:41.929Z","{""url"":""https://www.youtube.com/watch?v=lE-VKc2R9L4"",""num_of_comments"":100,""sort_by"":""Top comments""}"
"UgxjW5iO91Q_bsm6OO94AaABAg","#6 is so true. I have a Lenovo Ideapad Gaming 3 and it comes with an RTX 3060, an R5 5600H and a single 8GB DDR4 stick. Forza Horizon 5 struggled to run and hit 48 FPS average on medium in the benchmark.
Adding another 8GB made that shoot up to 100 FPS and I was able to use ultra settings at 60 FPS.",17,3,"@TR1PLE_6","d807a11f93582f7a0f1a95e8d3adf289","https://www.youtube.com/@TR1PLE_6","2 years ago (edited)","https://www.youtube.com/watch?v=lE-VKc2R9L4","lE-VKc2R9L4",,,,,,"UCpEAo8U-XXmL0s8CqeReoJg","2025-02-24T06:13:41.929Z","{""url"":""https://www.youtube.com/watch?v=lE-VKc2R9L4"",""num_of_comments"":100,""sort_by"":""Top comments""}"
"Ugzq6RABiYTC456rI8R4AaABAg","😂 your humor these days are killing Jarrod 🙏keep it up brother and thanks for guiding us the all and only laptop reviewer",8,0,"@amanojha4186","fc66d5438c407eacd4d7f75be127f6cc","https://www.youtube.com/@amanojha4186","3 years ago","https://www.youtube.com/watch?v=lE-VKc2R9L4","lE-VKc2R9L4",,,,,,"UC__iBPCllMVXMQ1yK-cMIqg","2025-02-24T06:13:41.929Z","{""url"":""https://www.youtube.com/watch?v=lE-VKc2R9L4"",""num_of_comments"":100,""sort_by"":""Top comments""}"
"UgxaKmXUicHDFGp1Iup4AaABAg","I'd recommend trying number 10. It really improved the loading of games",9,1,"@FrosteryGaming","43a46434ed0eb8596e54d8c9a18b496f","https://www.youtube.com/@FrosteryGaming","1 year ago","https://www.youtube.com/watch?v=lE-VKc2R9L4","lE-VKc2R9L4",,,,,,"UCQU3WsES6QJSqf8C0sTN95A","2025-02-24T06:13:41.929Z","{""url"":""https://www.youtube.com/watch?v=lE-VKc2R9L4"",""num_of_comments"":100,""sort_by"":""Top comments""}"
"UgwO4bw6oniqmZ-SzCZ4AaABAg","Tweaking for performance is definitely worth it. Oddly in my case I tuned mine down on the Medion Deputy P10 as the Intel Core series will automatically overclock then the CPU is at 100% & this caused thernals to constantly run at 100 celcius; simply by reducing the max CPU to 99% in power management prevented the overclocking and kept thermals to 75-80 celcius which will greatly increase lifespan & made no noticeable difference to game performance.",250,12,"@malvoleus","3f1b457dca7347dd8f651ea89f075543","https://www.youtube.com/@malvoleus","3 years ago","https://www.youtube.com/watch?v=lE-VKc2R9L4","lE-VKc2R9L4",,,,,,"UCRcNAAgMF90501pcVcRAa6g","2025-02-24T06:13:41.929Z","{""url"":""https://www.youtube.com/watch?v=lE-VKc2R9L4"",""num_of_comments"":100,""sort_by"":""Top comments""}"
"Ugz3LntR2nDFbylrbeR4AaABAg","Hey Jarood,
Loooong time lurker!. I recently got an Legion 5 with the same spec as your. Hoping to keep it for 3to4 years. This video was perfect.",12,0,"@tanushadithiya7136","a1dfd2cfe53ebcbd0da77cb1651590d2","https://www.youtube.com/@tanushadithiya7136","3 years ago","https://www.youtube.com/watch?v=lE-VKc2R9L4","lE-VKc2R9L4",,,,,,"UCp3Gf7xYdhzwSeDUD85Y_Ug","2025-02-24T06:13:41.929Z","{""url"":""https://www.youtube.com/watch?v=lE-VKc2R9L4"",""num_of_comments"":100,""sort_by"":""Top comments""}"
"UgxAej8rRX61uMqwvoN4AaABAg","8.5 was a bitter reminder for me. Since I didn't know how to open and upgrade mine, I had to go to a store for someone to do it (I also bought an SSD and Ram Stick while at it) and unfortunately, the guy who screwed either forgot the sizes or didn't bother to measure the screws. Now I have 4 bumps on my laptop. Such fun.",8,1,"@sayaya00","6f48d2f091a9fb4b08582b436aa97287","https://www.youtube.com/@sayaya00","3 years ago","https://www.youtube.com/watch?v=lE-VKc2R9L4","lE-VKc2R9L4",,,,,,"UCF3WXKTt3TOzoZ43V82OJfw","2025-02-24T06:13:41.929Z","{""url"":""https://www.youtube.com/watch?v=lE-VKc2R9L4"",""num_of_comments"":100,""sort_by"":""Top comments""}"
"UgzQnWYzhAC_95tHNGd4AaABAg","Did these things since i got my laptop, its around 6 years now and still going well 💪",2,0,"@abbys5829","0d670a368a6167a8e7a2dc6264e3866f","https://www.youtube.com/@abbys5829","3 months ago","https://www.youtube.com/watch?v=lE-VKc2R9L4","lE-VKc2R9L4",,,,,,"UCe_nRbw6YvZ45OB2qLyc89w","2025-02-24T06:13:41.929Z","{""url"":""https://www.youtube.com/watch?v=lE-VKc2R9L4"",""num_of_comments"":100,""sort_by"":""Top comments""}"
"UgxSimsK5vJ2D7lSlBR4AaABAg","5:24 BEST ADVICE YOU COULD EVER HAD! thx JARROD! better than linus direct to the point.",19,1,"@ZhierOrreih","50ff4f267609ae5020ff6c1560bd8454","https://www.youtube.com/@ZhierOrreih","3 years ago","https://www.youtube.com/watch?v=lE-VKc2R9L4","lE-VKc2R9L4",,,,,,"UCqEiNtf1RsXQ7YXg9KDWBPA","2025-02-24T06:13:41.929Z","{""url"":""https://www.youtube.com/watch?v=lE-VKc2R9L4"",""num_of_comments"":100,""sort_by"":""Top comments""}"
"Ugw6k3UrJ15X0G2xpTZ4AaABAg","I do actually keep my laptop plugged in regularly when I use it and have an extension cord I carry around with the plug when I need to be on the go. I’m also surprised I don’t make nearly as many of these mistakes given I’m new to having a gaming laptop — only been a few months now.",19,5,"@NordicCarved","32df4efe56c9c2028c249bed44cf26ba","https://www.youtube.com/@NordicCarved","2 years ago (edited)","https://www.youtube.com/watch?v=lE-VKc2R9L4","lE-VKc2R9L4",,,,,,"UCyyDMcYxe4dqJB_ySzJEKNw","2025-02-24T06:13:41.929Z","{""url"":""https://www.youtube.com/watch?v=lE-VKc2R9L4"",""num_of_comments"":100,""sort_by"":""Top comments""}"
"UgyNNNgt1Hi_hQuVAup4AaABAg","regarding updates (although not common) some updates do mess things up whether it be windows or gpu drivers etc, hence why i keep them disabled, i update after making sure they are stable and good updates without any side affects. (p.s for people with slow internet it would really such if you're playing a competitive game and updates happen ruin your ping and result in you raging)",47,1,"@microRiZu","992bf1f876a0c16453a85f41c702637f","https://www.youtube.com/@microRiZu","3 years ago","https://www.youtube.com/watch?v=lE-VKc2R9L4","lE-VKc2R9L4",,,,,,"UCzs3cNBploPzqcK7FxC8Hsg","2025-02-24T06:13:41.929Z","{""url"":""https://www.youtube.com/watch?v=lE-VKc2R9L4"",""num_of_comments"":100,""sort_by"":""Top comments""}"
"UgyuhUSzlL8tUohPi094AaABAg","Jarrod is very well trying to control his laugh after showing the 10th bonus mistake 😂",4,0,"@VxYxR.","6ccb0b193f5a658acf308a1b89e80b79","https://www.youtube.com/@VxYxR.","1 year ago","https://www.youtube.com/watch?v=lE-VKc2R9L4","lE-VKc2R9L4",,,,,,"UCCOkedbib4dAmaHFE28xqMw","2025-02-24T06:13:41.929Z","{""url"":""https://www.youtube.com/watch?v=lE-VKc2R9L4"",""num_of_comments"":100,""sort_by"":""Top comments""}"
"UgwaThJKB8to4jYn9pN4AaABAg","My laptop is from 2012 and I still run it daily.
Upgraded the ram, replaced the DVD reader with an SSD, overclocked the GPU and upgraded the CPU (yes it's that old).
And it still runs...fine. Obviously I can't run the latest AAAs but gaming really isn't my priority anymore. 
What I learned though is that I'm gonna invest quite a bit in my next laptop. I've spent well over a year of my life staring at that screen, probably even two, so my next laptop better have a fantastic screen.",17,2,"@castortoutnu","4d7b6ecda3bcaf26c77c3be5aec7ee22","https://www.youtube.com/@castortoutnu","3 years ago","https://www.youtube.com/watch?v=lE-VKc2R9L4","lE-VKc2R9L4",,,,,,"UCdMAF3K96U6A1z_s3Ok5GNg","2025-02-24T06:13:41.929Z","{""url"":""https://www.youtube.com/watch?v=lE-VKc2R9L4"",""num_of_comments"":100,""sort_by"":""Top comments""}"
"UgzZ2mB1NC3f6IWLhYB4AaABAg","Mistake 11: pay a fortune for a macbook believing its gpu is as powerful as the 3080.",45,2,"@khoidang74","93d95a09b986bc04671faa9ce0d4e1b6","https://www.youtube.com/@khoidang74","3 years ago","https://www.youtube.com/watch?v=lE-VKc2R9L4","lE-VKc2R9L4",,,,,,"UC-S_oLe3suVuHrtMliAbmoA","2025-02-24T06:13:41.929Z","{""url"":""https://www.youtube.com/watch?v=lE-VKc2R9L4"",""num_of_comments"":100,""sort_by"":""Top comments""}"
"UgwpjsCSycOcdSXdBWp4AaABAg","Thanks so much for this video, Jarrod. Thankfully, I've avoided all of those mistakes because, coming from Latin America, I've learned to take extra care of my equipment due to the high pricing.",13,0,"@aaron90omar","01a83937924c4dfcbb0ca3bf2c06047d","https://www.youtube.com/@aaron90omar","3 years ago","https://www.youtube.com/watch?v=lE-VKc2R9L4","lE-VKc2R9L4",,,,,,"UC-V6wdALfY_S621bmos3yBg","2025-02-24T06:13:41.929Z","{""url"":""https://www.youtube.com/watch?v=lE-VKc2R9L4"",""num_of_comments"":100,""sort_by"":""Top comments""}"
"UgzZAA4JvvxOrHNXMpV4AaABAg","your consistency in producing quality content is admirable!",1,0,"@Galunamkao","ca0ed9d51246f258c033b6b6bfb86e9b","https://www.youtube.com/@Galunamkao","7 months ago","https://www.youtube.com/watch?v=lE-VKc2R9L4","lE-VKc2R9L4",,,,,,"UCfAX7VoRKR0IvKANWFqPcnA","2025-02-24T06:13:41.929Z","{""url"":""https://www.youtube.com/watch?v=lE-VKc2R9L4"",""num_of_comments"":100,""sort_by"":""Top comments""}"
"UgyGnWLl0oXsG_q5srJ4AaABAg","It took me years of laptops to be experienced enough to not make any of those anymore. Wish I had channels like yours, my dude when I was buying those laptops and it could've saved me some cash lol.",15,0,"@NickJaime","a26e8b8ecd353fb7d6ea5ee72a317604","https://www.youtube.com/@NickJaime","3 years ago","https://www.youtube.com/watch?v=lE-VKc2R9L4","lE-VKc2R9L4",,,,,,"UChQi-aImRwFIRKd7hxBMVgg","2025-02-24T06:13:41.929Z","{""url"":""https://www.youtube.com/watch?v=lE-VKc2R9L4"",""num_of_comments"":100,""sort_by"":""Top comments""}"
"UgxZM31jHAJFgrNJfnJ4AaABAg","On the subject of laptop placement - elevating the laptop partially with a few bottle tops or even going for elevated stands would also help greatly with the cooling efficiency.",70,5,"@Waikowhai1","452a8bff2c40127af38d308f29187753","https://www.youtube.com/@Waikowhai1","3 years ago","https://www.youtube.com/watch?v=lE-VKc2R9L4","lE-VKc2R9L4",,,,,,"UCv9RQxzIp_YHaZDabzcRZyA","2025-02-24T06:13:41.929Z","{""url"":""https://www.youtube.com/watch?v=lE-VKc2R9L4"",""num_of_comments"":100,""sort_by"":""Top comments""}"
"Ugx3ofb_CW_Bih7nK1B4AaABAg","Actually if you put your laptop the other way around with hinges open (make a ^ shape) while it is connected to a external monitor and M&K it will help substantially with the cooling!",8,0,"@Alirezarz62","40f8aaf58f56b08b66fb2752f3547fac","https://www.youtube.com/@Alirezarz62","3 years ago","https://www.youtube.com/watch?v=lE-VKc2R9L4","lE-VKc2R9L4",,,,,,"UCpilIb-7TvPTAxoXAOdtoAw","2025-02-24T06:13:41.929Z","{""url"":""https://www.youtube.com/watch?v=lE-VKc2R9L4"",""num_of_comments"":100,""sort_by"":""Top comments""}"
"Ugyme3rYOFZYAPEJg7x4AaABAg","thanks for the help dude!",1,0,"@freazeyplayz7290","cf2408827f57d15d4ebe48407ea68705","https://www.youtube.com/@freazeyplayz7290","1 year ago","https://www.youtube.com/watch?v=lE-VKc2R9L4","lE-VKc2R9L4",,,,,,"UCqDLanB4mvV9zEEF_7Hfuzg","2025-02-24T06:13:41.929Z","{""url"":""https://www.youtube.com/watch?v=lE-VKc2R9L4"",""num_of_comments"":100,""sort_by"":""Top comments""}"
"UgxRMyh9R3a6tToHxeV4AaABAg","6:57 Jarrod be trying his best to control his laughter lmao




but tbh these tricks helped me run a few AAA titles on a 10 year old potato man , very helpful",19,3,"@crimson7675_","e67a5df4cff6c86b14efafcaf1259800","https://www.youtube.com/@crimson7675_","3 years ago","https://www.youtube.com/watch?v=lE-VKc2R9L4","lE-VKc2R9L4",,,,,,"UCHrI1d29Xg_YXRehKfGbQmQ","2025-02-24T06:13:41.929Z","{""url"":""https://www.youtube.com/watch?v=lE-VKc2R9L4"",""num_of_comments"":100,""sort_by"":""Top comments""}"
"Ugwi7-e81gNsXd9WxAN4AaABAg","FUN FACT:
On an Asus laptop with Armoury Crate installed, switching it to Turbo mode overclocks the laptop.

It shows the overclock in MSI Afterburner.",7,5,"@polardabear","85cff9253729c7c71fa1ab61c5f65b1e","https://www.youtube.com/@polardabear","3 years ago","https://www.youtube.com/watch?v=lE-VKc2R9L4","lE-VKc2R9L4",,,,,,"UCirymRB2gQXoAjuZm1UGOFw","2025-02-24T06:13:41.929Z","{""url"":""https://www.youtube.com/watch?v=lE-VKc2R9L4"",""num_of_comments"":100,""sort_by"":""Top comments""}"
"Ugz2UQJH5vTENhggNlN4AaABAg","I tried number 10, it's super awesome, can't believe I didn't think of it sooner",6,0,"@onyi9046","6c86ca96fc7e9a0db1fc9053ee21da30","https://www.youtube.com/@onyi9046","2 years ago","https://www.youtube.com/watch?v=lE-VKc2R9L4","lE-VKc2R9L4",,,,,,"UCStmECB532cz1OuCDGbNYjg","2025-02-24T06:13:41.929Z","{""url"":""https://www.youtube.com/watch?v=lE-VKc2R9L4"",""num_of_comments"":100,""sort_by"":""Top comments""}"
"UgwGBtD3X52C41vQZDV4AaABAg","Thanks for the bonus tip Jarrod! Made my day :D",1,0,"@Andrew6000","3fab3132abeb5687029d368126daceb2","https://www.youtube.com/@Andrew6000","2 years ago","https://www.youtube.com/watch?v=lE-VKc2R9L4","lE-VKc2R9L4",,,,,,"UCifeoHcIAVQ9pbHgazCm-Ng","2025-02-24T06:13:41.929Z","{""url"":""https://www.youtube.com/watch?v=lE-VKc2R9L4"",""num_of_comments"":100,""sort_by"":""Top comments""}"
"Ugyny7EKnkNyX-H7JP94AaABAg","Good to see that I am committing exactly zero of these mistakes. Putting a laptop on its side can help with airflow when it’s doing a long task requiring a lot of computation.",10,1,"@OcteractSG","0726684ed763d10eda99e2672a3a88a0","https://www.youtube.com/@OcteractSG","3 years ago","https://www.youtube.com/watch?v=lE-VKc2R9L4","lE-VKc2R9L4",,,,,,"UCdb6hENk65hgKicWeWGEjUA","2025-02-24T06:13:41.929Z","{""url"":""https://www.youtube.com/watch?v=lE-VKc2R9L4"",""num_of_comments"":100,""sort_by"":""Top comments""}"
"UgxxpQtngSWLXpV6COV4AaABAg","Thanks Jarrod. I tried the bonus 10. It was really THE most frustrating mistake I was doing. Now my CS:GO got downloaded even before I opened my laptop due to gravity assist! Thanks!",10,1,"@johnmctavish1021","9fde19cc6e607a9dd144c163b0509680","https://www.youtube.com/@johnmctavish1021","3 years ago (edited)","https://www.youtube.com/watch?v=lE-VKc2R9L4","lE-VKc2R9L4",,,,,,"UCiOoJNQH8_tFkE_UKX3iCuw","2025-02-24T06:13:41.929Z","{""url"":""https://www.youtube.com/watch?v=lE-VKc2R9L4"",""num_of_comments"":100,""sort_by"":""Top comments""}"
"UgwCeNrUffBg4fpUR1B4AaABAg","Here's mine: don't use your gaming laptop's lid closed when connecting to an external monitor for extended periods of time (while gaming). Your battery is very likely to bulge or even explode. I have  changed my battery 3 times already.",12,8,"@5inque_wu","ab37354c10b66c2d16678f1b2fbb248c","https://www.youtube.com/@5inque_wu","3 years ago","https://www.youtube.com/watch?v=lE-VKc2R9L4","lE-VKc2R9L4",,,,,,"UCc0XTKFtZjHl_UI4ykX49qA","2025-02-24T06:13:41.929Z","{""url"":""https://www.youtube.com/watch?v=lE-VKc2R9L4"",""num_of_comments"":100,""sort_by"":""Top comments""}"
"UgyAr_vFFa6c6MlMS8N4AaABAg","Thank you very much, I haven't owned a gaming pc/laptop for years and just got one recently, so this video together with other videos keeps me up to date. I appricate the help and effort you put into making this video and you definitly earned yourself a new subscriber, keep it cool ^^",1,1,"@GurreG","08ffcef90e2134ad46ce06c5d085a4b7","https://www.youtube.com/@GurreG","1 year ago","https://www.youtube.com/watch?v=lE-VKc2R9L4","lE-VKc2R9L4",,,,,,"UC3Wy-0_zCN1MFFlwJPf_O4w","2025-02-24T06:13:41.929Z","{""url"":""https://www.youtube.com/watch?v=lE-VKc2R9L4"",""num_of_comments"":100,""sort_by"":""Top comments""}"
